sun	98	太陽	t_hai51-53 iAN35
sun	98	日頭,太陽	(1) z`i`53 t_hou0, (2) t_hai31 iAN53
sun	98	太陽	t_h@31 iAN53
sun	98	日頭	i213-35 t_hou0
sun	98	太陽	t_hai45 iQ~0
sun	98	太陽,日頭,日頭爺	(1) t_hE44 iAN0, (2) @r21 t_hou0, (3) @r21 t_hou0 iE44
sun	98	太陽	t_hai213 iaN21
sun	98	太陽	t_hE44-42 iA~0
sun	98	太陽	t_hO35-53 iO44
sun	98	太陽	t_hA412-44 h`ia~13-21
sun	98	太陽	t_ha51-42 ji341-21
sun	98	太陽	t_hai55 ian13
sun	98	太陽,日頭?	(1) t_ha35 iON13-33, (2) ni35 di713-33 k_hu44-33
sun	98	太陽	t_hai213 iON45
sun	98	日頭	Nit1 t_heu11
sun	98	日頭	lie55 tai22
sun	98	太陽	t_hai33 i9N21
sun	98	日頭	ni?5 t_hau53
sun	98	日	lit5
lie	98	躺	t_hAN213
lie	98	躺	t_haN213
lie	98	躺	t_hAN45
lie	98	躺	t_haN213
lie	98	躺	t_hQ~45
lie	98	睡	fei44
lie	98	睡倒,睡起,躺倒起	(1) suei213 tau53, (2) suei213 tc\_hi53, (3) t_haN53-55 tau53 tc\_hi53-21
lie	98	躺,睡	(1) t_hA~11, (2) suei44
lie	98	睏,躺	(1) k_hua~35, (2) t_ho~213
lie	98	躺	t_hA~52
lie	98	翻	fa44
lie	98	躺,睡	(1) t_han41, (2) c\yei11
lie	98	睏	k_hun35
lie	98	躺	t_hON213
lie	98	眠,躺	(1) min11, (2) t_hoN11
lie	98	躺	t_hAN23
lie	98	躺	t_hON35
lie	98	倒	to32
lie	98	倒	to53
day	99	天	t_hiEn55
day	99	天	t_hian44
day	99	天	t_hi{~214
day	99	天	t_hi6n52
day	99	天	t_hie21
day	99	天	t_hi{~21
day	99	天	t_hiEn45
day	99	天	t_hien31
day	99	天	t_he~55
day	99	天	t_hiI44
day	99	日	ne21
day	99	天	t_hie~33
day	99	天	t_hi~44
day	99	天	t_hiEn42
day	99	天	t_hien33
day	99	天	t_hia~42
day	99	天	t_hin53
day	99	天	t_hieN55
day	99	天	t_hi~55
sky	99	天空	t_hiEn55 k_huN55
sky	99	天,天上	(1) t_hian44, (2) t_hian44 s`aN0
sky	99	天空	t_hi{~214-23 k_huN31
sky	99	天空	t_hi6n52-21 k_hoN334-32
sky	99	天上	t_hie21 sQ~45
sky	99	天空	t_hi{~21 k_huN21
sky	99	天上	t_hiEn45 saN213-21
sky	99	天空	t_hien31-33 k_hoN31
sky	99	天空	t_he~55 55 k_huA~55
sky	99	天,天老爺	(1) t_hiI44, (2) t_hiI41 l{231-44 h`iA13-21
sky	99	天里	t_hi44 lei44
sky	99	天空	t_hie~33 k_h@n33
sky	99	天	t_hi~44
sky	99	天空	t_hiEn42 kuN42
sky	99	天上	t_hien33-35 hoN53
sky	99	天空	t_hia~42 k_h7N42-22
sky	99	天空	t_hin55 hoN53
sky	99	天中	t_hieN55 n2yN55
sky	99	天頂	t_hi~55-22 tiN53
hear	100	聽見	t_hing55 tc\iEn51
hear	100	聽見	t_hiN44 tc\ian53
hear	100	聽見	t_hiN213-21 tc\i{~0
hear	100	聽見	t_hiN52 ci6n334
hear	100	聽見	t_hiN21 tc\ie45
hear	100	聽見	t_hiN21 tc\i{~0
hear	100	聽到	t_hin45 tau53
hear	100	聽見	t_hin44-42 tc\ien44-22
hear	100	聽見	t_hiA~35-53 tc\ie~35
hear	100	聽見	t_hin44 tc\iI412-21
hear	100	聽着	t_heN dz\ia21-44
hear	100	聽見	t_hin33 tc\ie~55
hear	100	聽見	t_hiO~44 tc\i~35-5
hear	100	聽見	t_hiaN42 tc\iEn45
hear	100	聽	t_haN33
hear	100	聽見	t_hei42-24 tc\ia~25-33
hear	100	聽見	t_hEN53 kin33
hear	100	聽見	t_hiaN5553 NieN212
hear	100	聽着	t_hia~55 tio0
head	100	頭	t_hou35
head	100	頭	t_hour24
head	100	頭	t_hou53
head	100	頭	tou35
head	100	頭,得腦	(1) t_h@u21, (2) t@?2-45 lau53
head	100	頭,?	(1) t_hou24, (2) sA24
head	100	頭	t_h@u21
head	100	頭	t_h@M13
head	100	頭	t_hi44
head	100	頭	dY13
head	100	頭	d7u341
head	100	頭,腦壳	(1) t@u13, (2) lau41 k_ho0
head	100	頭	di713
head	100	頭	t_hEu24
head	100	頭那	t_heu11 na11
head	100	頭	tai22
head	100	頭	t_h6u21
head	100	頭	t_hau53
head	100	頭壳	t_hau24-22 khak32_
hair	101	頭髮	t_hou35 fA`51
hair	101	頭髮	t_hour24 fa0
hair	101	頭髮	t_hou53-45 fa0
hair	101	頭髮	tou35 fa0
hair	101	頭髮	t_h@u21 fa?2
hair	101	頭髮	t_hou24 fA0
hair	101	頭髮	t_h@u21-55 fa21-55
hair	101	頭髮	t_h@M13-21 fA?5
hair	101	頭毛,頭髮	(1) t_hi44 m744, (2) t_hi44-35 fa?32_
hair	101	頭髮	dY13-22 fa?4
hair	101	頭髮	d7u341-24 ho41
hair	101	頭髮	t@u13 fa24
hair	101	頭髮	di713 xO0
hair	101	頭髮	t_hEu24 fat0
hair	101	頭那髮	t_heu11 na11 mau33
hair	101	頭毛	tai22 mau22
hair	101	頭髮	t_h6u21 fat3
hair	101	頭髮	t_hau53-21 uo?24_
hair	101	頭毛	t_hau24-22 mN=24
earth	101	土地	t_hu213-21 ti51
earth	101	土地	t_hu213-21 ti53
earth	101	土地	t_hu45 ti31
earth	101	土地	t_hu213-21 ti334
earth	101	土地,地	(1) t_hu53 ti45, (2) ti45
earth	101	土地,地	(1) t_hou53 ti44, (2) ti44
earth	101	土,土地	(1) t_hu53-55 ti213, ti213
earth	101	地,土地	(1) ti44, (2) t_hu11-21 ti44
earth	101	地,土地	(1) ts_hi_z31, t_hu213-31 ts_hi_z31
earth	101	地皮,土地	(1) di231-22 bi13-31, t_h@u52-41 di231-21
earth	101	土地	t_h2y242-53 dei22-21
earth	101	土地	t_h@u41 ti11
earth	101	土地,地	(1) t_h7u42 di11-1, (2) di11
earth	101	土地	t_hu213 t_hi42
earth	101	土地	t_hu31 t_hi53
earth	101	土地	t_hu23 ti21
earth	101	土地	t_hou35 tei22
earth	101	涂地(泥土地)	t_hu53 lEi242
earth	101	土地	t_hO53-55 tue22
spit	102	吐	t_hu51
spit	102	吐	t_hu53
spit	102	吐	t_hu31
spit	102	吐	t_hu214
spit	102	吐	t_hu53
spit	102	吐	t_hou53
spit	102	吐	t_hu53
spit	102	吐	t_hu11
spit	102	吐	t_hu213
spit	102	吐	t_h@u52
spit	102	吐	t_h2y24
spit	102	吐	t_h@u55
spit	102	吐	t_h7u42
spit	102	吐	t_hu213
spit	102	吐	t_hui53
spit	102	吐	t_hu23
spit	102	吐	t_hou33
spit	102	口+非	p_huoi212
spit	102	口+非	p_hui21
push	102	推	t_huei55
push	102	推	t_huei44
push	102	推	t_huei214
push	102	推	t_hei52
push	102	推	t_huei21
push	102	推,?	(1) t_huei21, (2) c\i{~21
push	102	推	t_huei45
push	102	推	t_huei31
push	102	推(另義(被水)鹽)	t_ha55
push	102	推	t_hE`44
push	102	推	d@341
push	102	推,手+宣	(1) t_hei33, (2) c\ye~33
push	102	?	n7N35
push	102	推	t_hui42
push	102	推	t_hui33
push	102	推	t_hei42
push	102	推	t_h2y53
push	102	手+點,手+送,推	(1) t_hiaN32, (2) s2uyN32, (3) t_huoi55
push	102	推	tu55
