dog	52	狗	kou214
dog	52	狗	kou213
dog	52	狗	kou45
dog	52	狗	kou213
dog	52	狗	k@u53
dog	52	狗	kou53
dog	52	狗	k@u53
dog	52	狗	k@M11
dog	52	狗	ki213
dog	52	狗	kY52
dog	52	狗	kau242
dog	52	狗	k@u41
dog	52	狗	ti742
dog	52	狗	kiEu213
dog	52	狗	keu31
dog	52	狗	kai23
dog	52	狗	k6u35
dog	52	犬,犬囝	(1) k_hEiN32, (2) k_hEiN32-35 NiaN32
dog	52	狗	kau53
bone	52	骨	ku214
bone	52	骨頭	ku213-21 t_hou0
bone	52	骨頭	ku214-21 t_hou0
bone	52	骨頭	ku214-35 t_h@0
bone	52	骨頭	ku@?2 t@u0
bone	52	骨頭,骨都	(1) ku21 t_hou0, (2) ku21 tou0
bone	52	骨頭	ku21-55 t_h@u21-55
bone	52	骨頭	ku?5 t_h@M13
bone	52	骨頭	ku7?32_
bone	52	骨頭	ku@?4 dY13-23
bone	52	骨頭,骨	(1) ky42 d7u341-21, (2) ky41
bone	52	骨頭	ku24 t@u0
bone	52	骨頭	ku13 di713-33
bone	52	骨頭	ku?5 t_h@u0
bone	52	骨頭	kut1 t_heu11
bone	52	骨頭	ku55 tai22
bone	52	骨	ku6t5
bone	52	骨頭,骨骨	(1) kOu?21_, (2) kOu?24_-21_ kOu?24_
bone	52	骨頭	kut32_-5 t_hau24
stick	53	棍	ku@n51
stick	53	棍子	ku@n53 tsi_z0
stick	53	棍子	kue~21-44 tsi_z0
stick	53	棍兒	ku@r334
stick	53	棍,棍子	(1) kuN45, (2) kuN45 ts@?0
stick	53	棍	ku@n44
stick	53	棍棍兒	ku@m213 ku@r55
stick	53	棍子	ku@n44 tsi_z0
stick	53	棍子	kuA~35 tsi_z53
stick	53	棒,棍子	(1) bA~231, (2) ku@n412-52 tsi_z52-23
stick	53	棒兒	buO24-42 N=0
stick	53	棍子	ku@n55 tsi_z0
stick	53	棍	kun35
stick	53	棍	kun45
stick	53	棍兒	kun53-55 ne0
stick	53	棍子	ku7N42-24 tse23-33
stick	53	棍	ku6n33
stick	53	棍棍	kuN212-21 kouN212
stick	53	捶仔	ts_he53-55 ia53
child	53	孩	xE35
child	53	小孩兒,小嘎兒	(1) c\iau231-21 xar24, (2) c\iau231-21 kar44
child	53	孩子,孩兒	(1) xE53-45 tsi_z0, (2) xar53
child	53	孩子	xai35 tsi_z0
child	53	孩,孩子,小娃娃,娃娃	(1) xai21, (2) xai21 ts@?0, (3) c\iau53 va21 va21-45, (4) va21 va21-45
child	53	娃	uA44
child	53	娃娃,崽崽	(1) ua21-55 ua21-55, (2) tsai53-55 tsai53-21
child	53	娃兒,孩子	(1) uA13 @r0, (2) xE13-21 tsi_z0
child	53	細人家	si_z35-33 iA~44 ko53
child	53	小人	si{52-41 n`in13-21
child	53	女+每女+每,細兒	(1) mai44-3 mai44, (2) sei51-42 N=0
child	53	孩子,伢細子	(1) xai13 tsi_z0, (2) Na13 si_z55 tsi_z0
child	53	細個崽	c\i35 ko0 dze0
child	53	孩,細伢子	(1) hai24, (2) c\i45 Na0 tsi_z0
child	53	細人兒	se53-55 Nin41 ne0
child	53	細個子	c\i25 kuo0 tse23-33
child	53	孩	hai21
child	53	孩兒,伲囝哥	(1) ha53-33 i53, (2) nie53-21 iaN32-35 No55
child	53	囝仔	in53-55 na53
sea	54	海	xE214
sea	54	海	xai213
sea	54	海	xE45
sea	54	海	xai214
sea	54	海	xai53
sea	54	海	xE53
sea	54	海	xai53
sea	54	海	xE11
sea	54	海	xa213
sea	54	海	hEE52
sea	54	海	he24
sea	54	海	xai41
sea	54	海	xue42
sea	54	海	hai213
sea	54	海	hoi31
sea	54	海	xai23
sea	54	海	hOi35
sea	54	海	hai32
sea	54	海	hai53
good	54	好	xAu214
good	54	好,帶勁,不賴	(1) xau213, (2) tai53 tc\iN53, (3) pu53-24 lai53
good	54	好	xO45
good	54	不糙	pu214-2 ts_hau334-32
good	54	好	xau53
good	54	好	xAu53
good	54	好	xau53
good	54	好	xO11
good	54	好	x7213
good	54	好	h{52
good	54	好	xa@24
good	54	好	xau41
good	54	好	x735
good	54	好	hau213
good	54	好	hau31
good	54	好	xAu23
good	54	好	hou35
good	54	好	ho32
good	54	好	ho53
drink	55	喝	x755
drink	55	喝	x744
drink	55	喝	x7214
drink	55	喝	xa214
drink	55	喝	x@?2
drink	55	喝	xuo21
drink	55	喝	xo45
